Vivienda;Precio;Numero habitaciones;Metros cuadrados;Ciudad;Zona;Barrio;Garaje;Descripcion;Regimen
Piso en calle Escritor Rafael Pavón, 1, Levante, Córdoba;580;2 hab.;90 m²;cordoba;levante-lepanto-fatima;levante;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle escritor lópez de cárdenas, 3, Levante, Córdoba;700;3 hab.;80 m²;cordoba;levante-lepanto-fatima;levante;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Tejar de la Cruz, 2, Levante, Córdoba;600;3 hab.;70 m²;cordoba;levante-lepanto-fatima;levante;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en Levante, Córdoba;580;1 hab.;104 m²;cordoba;levante-lepanto-fatima;levante;No;Bajo exterior sin ascensor;Alquiler
Piso en calle San Perfecto, 20, Levante, Córdoba;647;2 hab.;80 m²;cordoba;levante-lepanto-fatima;levante;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Agrupación Córdoba, 18, Levante, Córdoba;700;4 hab.;100 m²;cordoba;levante-lepanto-fatima;levante;No;Planta 1ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;2 hab.;69 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª interior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;700;3 hab.;80 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, La Viñuela, Córdoba;580;2 hab.;52 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida de la Viñuela, La Viñuela, Córdoba;695;2 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida barcelona, La Viñuela, Córdoba;800;3 hab.;75 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior con ascensor;Alquiler
Estudio en calle Julio Alarcón, La Viñuela, Córdoba;580;no definido;60 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Estudio en calle Julio Alarcón, La Viñuela, Córdoba;580;no definido;60 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, La Viñuela, Córdoba;600;3 hab.;85 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle Platero Repiso, 18, La Viñuela, Córdoba;850;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, 8, La Viñuela, Córdoba;695;2 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, La Viñuela, Córdoba;600;3 hab.;85 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle Cronista Maraver, 25, La Viñuela, Córdoba;800;4 hab.;150 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, 4, La Viñuela, Córdoba;600;2 hab.;75 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Trinitario Padre Manuel Fuentes, La Viñuela, Córdoba;550;1 hab.;50 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 3ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;2 hab.;79 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;700;3 hab.;68 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en Poeta Blanco Criado, 55, La Viñuela, Córdoba;580;1 hab.;43 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Libia, s/n, La Viñuela, Córdoba;580;1 hab.;49 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Batalla de los Cueros, La Viñuela, Córdoba;600;2 hab.;65 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, 16, La Viñuela, Córdoba;630;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 6ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;580;1 hab.;43 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, 10, La Viñuela, Córdoba;750;3 hab.;125 m²;cordoba;levante-lepanto-fatima;la-vinuela;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Compositor Ramón Medina, 4, La Viñuela, Córdoba;650;3 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª interior con ascensor;Alquiler
Estudio en La Viñuela, Córdoba;580;no definido;49 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Cronista Maraver, 18, La Viñuela, Córdoba;800;4 hab.;120 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Estudio en La Viñuela, Córdoba;580;no definido;55 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;3 hab.;82 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 6ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, 3, La Viñuela, Córdoba;600;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;2 hab.;69 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª interior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;700;3 hab.;80 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, La Viñuela, Córdoba;580;2 hab.;52 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida barcelona, La Viñuela, Córdoba;800;3 hab.;75 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, La Viñuela, Córdoba;695;2 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Estudio en calle Julio Alarcón, La Viñuela, Córdoba;580;no definido;60 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Estudio en calle Julio Alarcón, La Viñuela, Córdoba;580;no definido;60 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, La Viñuela, Córdoba;600;3 hab.;85 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle Platero Repiso, 18, La Viñuela, Córdoba;850;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, 8, La Viñuela, Córdoba;695;2 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, La Viñuela, Córdoba;600;3 hab.;85 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle Cronista Maraver, 25, La Viñuela, Córdoba;800;4 hab.;150 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, 4, La Viñuela, Córdoba;600;2 hab.;75 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Trinitario Padre Manuel Fuentes, La Viñuela, Córdoba;550;1 hab.;50 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 3ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;2 hab.;79 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;700;3 hab.;68 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en Poeta Blanco Criado, 55, La Viñuela, Córdoba;580;1 hab.;43 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Libia, s/n, La Viñuela, Córdoba;580;1 hab.;49 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Batalla de los Cueros, La Viñuela, Córdoba;600;2 hab.;65 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, 16, La Viñuela, Córdoba;630;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 6ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;580;1 hab.;43 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, 10, La Viñuela, Córdoba;750;3 hab.;125 m²;cordoba;levante-lepanto-fatima;la-vinuela;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Compositor Ramón Medina, 4, La Viñuela, Córdoba;650;3 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª interior con ascensor;Alquiler
Estudio en La Viñuela, Córdoba;580;no definido;49 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Estudio en La Viñuela, Córdoba;580;no definido;55 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Cronista Maraver, 18, La Viñuela, Córdoba;800;4 hab.;120 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;3 hab.;82 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 6ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, 3, La Viñuela, Córdoba;600;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;2 hab.;69 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª interior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;700;3 hab.;80 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, La Viñuela, Córdoba;580;2 hab.;52 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida barcelona, La Viñuela, Córdoba;800;3 hab.;75 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, La Viñuela, Córdoba;695;2 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Estudio en calle Julio Alarcón, La Viñuela, Córdoba;580;no definido;60 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, La Viñuela, Córdoba;600;3 hab.;85 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Entreplanta exterior con ascensor;Alquiler
Estudio en calle Julio Alarcón, La Viñuela, Córdoba;580;no definido;60 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Platero Repiso, 18, La Viñuela, Córdoba;850;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, 8, La Viñuela, Córdoba;695;2 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, La Viñuela, Córdoba;600;3 hab.;85 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle Cronista Maraver, 25, La Viñuela, Córdoba;800;4 hab.;150 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, 4, La Viñuela, Córdoba;600;2 hab.;75 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Trinitario Padre Manuel Fuentes, La Viñuela, Córdoba;550;1 hab.;50 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 3ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;2 hab.;79 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;700;3 hab.;68 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en Poeta Blanco Criado, 55, La Viñuela, Córdoba;580;1 hab.;43 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Libia, s/n, La Viñuela, Córdoba;580;1 hab.;49 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Batalla de los Cueros, La Viñuela, Córdoba;600;2 hab.;65 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, 16, La Viñuela, Córdoba;630;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 6ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;580;1 hab.;43 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, 10, La Viñuela, Córdoba;750;3 hab.;125 m²;cordoba;levante-lepanto-fatima;la-vinuela;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Estudio en La Viñuela, Córdoba;580;no definido;49 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, 4, La Viñuela, Córdoba;650;3 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª interior con ascensor;Alquiler
Estudio en La Viñuela, Córdoba;580;no definido;55 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Cronista Maraver, 18, La Viñuela, Córdoba;800;4 hab.;120 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;3 hab.;82 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 6ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, 3, La Viñuela, Córdoba;600;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;2 hab.;69 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª interior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;700;3 hab.;80 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, La Viñuela, Córdoba;580;2 hab.;52 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida de la Viñuela, La Viñuela, Córdoba;695;2 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida barcelona, La Viñuela, Córdoba;800;3 hab.;75 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior con ascensor;Alquiler
Estudio en calle Julio Alarcón, La Viñuela, Córdoba;580;no definido;60 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, La Viñuela, Córdoba;600;3 hab.;85 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Entreplanta exterior con ascensor;Alquiler
Estudio en calle Julio Alarcón, La Viñuela, Córdoba;580;no definido;60 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Platero Repiso, 18, La Viñuela, Córdoba;850;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, 8, La Viñuela, Córdoba;695;2 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, La Viñuela, Córdoba;600;3 hab.;85 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle Cronista Maraver, 25, La Viñuela, Córdoba;800;4 hab.;150 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, 4, La Viñuela, Córdoba;600;2 hab.;75 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Trinitario Padre Manuel Fuentes, La Viñuela, Córdoba;550;1 hab.;50 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 3ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;2 hab.;79 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;700;3 hab.;68 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en Poeta Blanco Criado, 55, La Viñuela, Córdoba;580;1 hab.;43 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Libia, s/n, La Viñuela, Córdoba;580;1 hab.;49 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Batalla de los Cueros, La Viñuela, Córdoba;600;2 hab.;65 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, 16, La Viñuela, Córdoba;630;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 6ª exterior con ascensor;Alquiler
Piso en La Viñuela, Córdoba;580;1 hab.;43 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de Barcelona, 10, La Viñuela, Córdoba;750;3 hab.;125 m²;cordoba;levante-lepanto-fatima;la-vinuela;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Estudio en La Viñuela, Córdoba;580;no definido;49 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Compositor Ramón Medina, 4, La Viñuela, Córdoba;650;3 hab.;70 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª interior con ascensor;Alquiler
Estudio en La Viñuela, Córdoba;580;no definido;55 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Cronista Maraver, 18, La Viñuela, Córdoba;800;4 hab.;120 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en La Viñuela, Córdoba;600;3 hab.;82 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 6ª exterior con ascensor;Alquiler
Piso en avenida de la Viñuela, 3, La Viñuela, Córdoba;600;3 hab.;90 m²;cordoba;levante-lepanto-fatima;la-vinuela;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en carretera de Madrid, Alcolea, Córdoba;600;4 hab.;100 m²;cordoba;levante-lepanto-fatima;alcolea;No;Planta 2ª interior sin ascensor;Alquiler
Piso en carretera de Madrid, 35, Alcolea, Córdoba;600;4 hab.;100 m²;cordoba;levante-lepanto-fatima;alcolea;No;Planta 2ª interior sin ascensor;Alquiler
Casa o chalet independiente en calle Cielo, 162, Alcolea, Córdoba;900;4 hab.;150 m²;cordoba;levante-lepanto-fatima;alcolea;Garaje incluido;No tiene;Alquiler
Casa o chalet independiente en avenida de los Encinares, 31, Alcolea, Córdoba;2000;4 hab.;300 m²;cordoba;levante-lepanto-fatima;alcolea;Garaje incluido;No tiene;Alquiler
Chalet pareado en Urbanización el Sol, 138, Alcolea, Córdoba;600;2 hab.;110 m²;cordoba;levante-lepanto-fatima;alcolea;No;No tiene;Alquiler
Piso en carretera de Madrid, Alcolea, Córdoba;600;4 hab.;100 m²;cordoba;levante-lepanto-fatima;alcolea;No;Planta 2ª interior sin ascensor;Alquiler
Casa o chalet independiente en calle Cielo, 162, Alcolea, Córdoba;900;4 hab.;150 m²;cordoba;levante-lepanto-fatima;alcolea;Garaje incluido;No tiene;Alquiler
Piso en carretera de Madrid, 35, Alcolea, Córdoba;600;4 hab.;100 m²;cordoba;levante-lepanto-fatima;alcolea;No;Planta 2ª interior sin ascensor;Alquiler
Casa o chalet independiente en avenida de los Encinares, 31, Alcolea, Córdoba;2000;4 hab.;300 m²;cordoba;levante-lepanto-fatima;alcolea;Garaje incluido;No tiene;Alquiler
Chalet pareado en Urbanización el Sol, 138, Alcolea, Córdoba;600;2 hab.;110 m²;cordoba;levante-lepanto-fatima;alcolea;No;No tiene;Alquiler
Piso en carretera de Madrid, Alcolea, Córdoba;600;4 hab.;100 m²;cordoba;levante-lepanto-fatima;alcolea;No;Planta 2ª interior sin ascensor;Alquiler
Casa o chalet independiente en calle Cielo, 162, Alcolea, Córdoba;900;4 hab.;150 m²;cordoba;levante-lepanto-fatima;alcolea;Garaje incluido;No tiene;Alquiler
Piso en carretera de Madrid, 35, Alcolea, Córdoba;600;4 hab.;100 m²;cordoba;levante-lepanto-fatima;alcolea;No;Planta 2ª interior sin ascensor;Alquiler
Casa o chalet independiente en avenida de los Encinares, 31, Alcolea, Córdoba;2000;4 hab.;300 m²;cordoba;levante-lepanto-fatima;alcolea;Garaje incluido;No tiene;Alquiler
Chalet pareado en Urbanización el Sol, 138, Alcolea, Córdoba;600;2 hab.;110 m²;cordoba;levante-lepanto-fatima;alcolea;No;No tiene;Alquiler
Piso en carretera de Madrid, Alcolea, Córdoba;600;4 hab.;100 m²;cordoba;levante-lepanto-fatima;alcolea;No;Planta 2ª interior sin ascensor;Alquiler
Casa o chalet independiente en calle Cielo, 162, Alcolea, Córdoba;900;4 hab.;150 m²;cordoba;levante-lepanto-fatima;alcolea;Garaje incluido;No tiene;Alquiler
Piso en carretera de Madrid, 35, Alcolea, Córdoba;600;4 hab.;100 m²;cordoba;levante-lepanto-fatima;alcolea;No;Planta 2ª interior sin ascensor;Alquiler
Casa o chalet independiente en avenida de los Encinares, 31, Alcolea, Córdoba;2000;4 hab.;300 m²;cordoba;levante-lepanto-fatima;alcolea;Garaje incluido;No tiene;Alquiler
Chalet pareado en Urbanización el Sol, 138, Alcolea, Córdoba;600;2 hab.;110 m²;cordoba;levante-lepanto-fatima;alcolea;No;No tiene;Alquiler
