Vivienda;Precio;Numero habitaciones;Metros cuadrados;Ciudad;Zona;Barrio;Garaje;Descripcion;Regimen
Estudio en Calipso, 1, Avenida de las Ciencias, Sevilla;550;no definido;16 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;Planta 1ª exterior sin ascensor;Alquiler
Estudio en Avenida de las Ciencias, Sevilla;725;no definido;60 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;Bajo exterior sin ascensor;Alquiler
Piso en Juan Gil, 3, Avenida de las Ciencias, Sevilla;995;3 hab.;92 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Piso en Casiodoro de Reina, 6, Avenida de las Ciencias, Sevilla;935;2 hab.;69 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 1ª exterior con ascensor;Alquiler
Piso en Casiodoro de Reina, 6, Avenida de las Ciencias, Sevilla;905;3 hab.;94 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje opc. 60 €/mes;Planta 2ª exterior con ascensor;Alquiler
Piso en Casiodoro de Reina, 6, Avenida de las Ciencias, Sevilla;900;3 hab.;97 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje opc. 60 €/mes;Bajo exterior con ascensor;Alquiler
Piso en Juan Gil, 3, Avenida de las Ciencias, Sevilla;925;2 hab.;64 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en Juan Gil, 3, Avenida de las Ciencias, Sevilla;900;2 hab.;71 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Bajo exterior con ascensor;Alquiler
Piso en avenida la Aeronáutica, Avenida de las Ciencias, Sevilla;750;1 hab.;60 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida de las Ciencias, 1, Avenida de las Ciencias, Sevilla;1150;3 hab.;110 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Médicos Sin Frontera, 4, Avenida de las Ciencias, Sevilla;700;2 hab.;70 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Chalet adosado en avenida de las Ciencias, Avenida de las Ciencias, Sevilla;1300;4 hab.;95 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;No tiene;Alquiler
Dúplex en calle las Fuentezuelas, Avenida de las Ciencias, Sevilla;950;3 hab.;95 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida de las Ciencias, Avenida de las Ciencias, Sevilla;1300;2 hab.;83 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 1ª exterior con ascensor;Alquiler
Piso en calle Ulises, s/n, Avenida de las Ciencias, Sevilla;850;2 hab.;74 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 1ª exterior con ascensor;Alquiler
Piso en Avenida de las Ciencias, Sevilla;1100;4 hab.;138 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 6ª exterior con ascensor;Alquiler
Piso en avenida de las Ciencias, Avenida de las Ciencias, Sevilla;1000;4 hab.;90 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;Planta 4ª exterior con ascensor;Alquiler
Piso en Avenida de las Ciencias, Sevilla;1100;3 hab.;105 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Penélope, Avenida de las Ciencias, Sevilla;725;1 hab.;55 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida de las Ciencias, 15, Avenida de las Ciencias, Sevilla;800;2 hab.;88 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en Avenida de las Ciencias, Sevilla;800;3 hab.;95 m²;sevilla;sevilla-este;avenida-de-las-ciencias;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en calipso, 1, Avenida de las Ciencias, Sevilla;725;1 hab.;58 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida de las Ciencias, 38, Avenida de las Ciencias, Sevilla;900;2 hab.;106 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;Planta 1ª exterior con ascensor;Alquiler
Estudio en Calipso, 1, Avenida de las Ciencias, Sevilla;550;no definido;16 m²;sevilla;sevilla-este;avenida-de-las-ciencias;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida de la innovacion, 4, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;670;1 hab.;50 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;675;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje opc. 50 €/mes;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;850;2 hab.;77 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Bajo exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;600;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje opc. 50 €/mes;Planta 2ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;1000;3 hab.;110 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;60 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;775;1 hab.;50 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en las gondolas, s/n, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;850;2 hab.;72 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 2ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;35 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª interior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;81 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 3ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;2 hab.;70 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Cueva de Menga, 3, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;2 hab.;86 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 2ª interior con ascensor;Alquiler
Piso en avenida de Andalucía, 22, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;975;1 hab.;85 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 7ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;1000;4 hab.;120 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 1ª exterior con ascensor;Alquiler
Estudio en administrador Gutiérrez Anaya, 5, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;32 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida de la innovacion, 4, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;670;1 hab.;50 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;675;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje opc. 50 €/mes;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;850;2 hab.;77 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Bajo exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;600;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje opc. 50 €/mes;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;60 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;775;1 hab.;50 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;1000;3 hab.;110 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 1ª exterior con ascensor;Alquiler
Piso en las gondolas, s/n, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;850;2 hab.;72 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 2ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;35 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª interior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;81 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 3ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;2 hab.;70 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Cueva de Menga, 3, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;2 hab.;86 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 2ª interior con ascensor;Alquiler
Piso en avenida de Andalucía, 22, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;975;1 hab.;85 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 7ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;1000;4 hab.;120 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 1ª exterior con ascensor;Alquiler
Estudio en administrador Gutiérrez Anaya, 5, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;32 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida de la innovacion, 4, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;670;1 hab.;50 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;675;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje opc. 50 €/mes;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;850;2 hab.;77 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Bajo exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;600;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje opc. 50 €/mes;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;60 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;775;1 hab.;50 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;1000;3 hab.;110 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 1ª exterior con ascensor;Alquiler
Piso en las gondolas, s/n, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;850;2 hab.;72 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 2ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;35 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª interior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;750;1 hab.;81 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 3ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;2 hab.;70 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Cueva de Menga, 3, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;2 hab.;86 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 2ª interior con ascensor;Alquiler
Piso en avenida de Andalucía, 22, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;975;1 hab.;85 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 7ª exterior con ascensor;Alquiler
Piso en Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;1000;4 hab.;120 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 1ª exterior con ascensor;Alquiler
Estudio en administrador Gutiérrez Anaya, 5, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;32 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida de la innovacion, 4, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;670;1 hab.;50 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;675;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 2ª exterior con ascensor;Alquiler
Estudio en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;550;no definido;40 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;800;1 hab.;55 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje opc. 50 €/mes;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Alcalde Luis Uruñuela, Alcalde L. Uruñuela - Palacio de Congresos, Sevilla;850;2 hab.;77 m²;sevilla;sevilla-este;alcalde-l-urunuela-palacio-de-congresos;Garaje incluido;Bajo exterior con ascensor;Alquiler
